company_id,period,year,free_cash_flow_cr,capex_cr,capex_intensity_pct,fcf_conversion_rate_pct,capital_allocation_pattern
TATASTEEL,Mar 2013,2013.0,936.0,13099.0,9.723706870954333,-12.871287128712872,FCF Positive
TATASTEEL,Mar 2014,2014.0,-2232.0,15378.0,10.34761193427268,-60.90040927694407,FCF Negative
TATASTEEL,Mar 2015,2015.0,2859.0,9021.0,6.466481247849525,-72.58187357197258,FCF Positive
TATASTEEL,Mar 2016,2016.0,2661.0,8794.0,8.624528024322071,-535.4124748490946,FCF Positive
TATASTEEL,Mar 2017,2017.0,1334.0,9490.0,8.45065405747157,-31.998081074598222,FCF Positive
TATASTEEL,Mar 2018,2018.0,-3707.0,11730.0,9.517318598933866,-20.892746435213887,FCF Negative
TATASTEEL,Mar 2019,2019.0,-3840.0,29176.0,18.504588727016724,-42.096031572023676,FCF Negative
TATASTEEL,Mar 2020,2020.0,6157.0,14012.0,10.021671184476851,524.4463373083474,FCF Positive
TATASTEEL,Mar 2021,2021.0,34890.0,9437.0,6.037979704915096,426.007326007326,FCF Positive
TATASTEEL,Mar 2022,2022.0,33476.0,10905.0,4.470013403891637,80.18395650195215,FCF Positive
TATASTEEL,Mar 2023,2023.0,3504.0,18179.0,7.470218160450045,43.39318885448916,FCF Positive
TATASTEEL,Mar 2024,2024.0,6048.0,14253.0,6.219373306395661,-123.17718940936864,FCF Positive
TATASTEEL,Sep 2024,2024.0,,,,,FCF Negative
TATASTEEL,TTM,,,,,,FCF Negative
TCS,Mar 2013,2013.0,5577.0,6038.0,9.585800695359508,39.62063086104007,FCF Positive
TCS,Mar 2014,2014.0,5299.0,9452.0,11.553741030937918,27.410511069728948,FCF Positive
TCS,Mar 2015,2015.0,17562.0,1807.0,1.9091792747865777,87.54735792622134,FCF Positive
TCS,Mar 2016,2016.0,14099.0,5010.0,4.6113064447839776,57.92998603007642,FCF Positive
TCS,Mar 2017,2017.0,8328.0,16895.0,14.321923266025804,31.596919224494442,FCF Positive
TCS,Mar 2018,2018.0,21963.0,3104.0,2.5214452820379516,84.86476043276662,FCF Positive
TCS,Mar 2019,2019.0,26948.0,1645.0,1.1231505567959144,85.38115455294341,FCF Positive
TCS,Mar 2020,2020.0,23401.0,8968.0,5.713958037324226,72.1206891238019,FCF Positive
TCS,Mar 2021,2021.0,30846.0,7956.0,4.845989389500356,94.7300534365211,FCF Positive
TCS,Mar 2022,2022.0,39211.0,738.0,0.38486811226884443,101.98184608182268,FCF Positive
TCS,Mar 2023,2023.0,41417.0,548.0,0.24306079181044804,97.9055858922535,FCF Positive
TCS,Mar 2024,2024.0,38247.0,6091.0,2.528508507926756,82.96709256166078,FCF Positive
TCS,Sep 2024,2024.0,,,,,FCF Negative
TCS,Mar-13,,5577.0,6038.0,,,FCF Positive
TCS,Mar-14,,5299.0,9452.0,,,FCF Positive
TCS,Mar-15,,17562.0,1807.0,,,FCF Positive
TCS,Mar-16,,14099.0,5010.0,,,FCF Positive
TCS,Mar-17,,8328.0,16895.0,,,FCF Positive
TCS,Mar-18,,21963.0,3104.0,,,FCF Positive
TCS,Mar-19,,26948.0,1645.0,,,FCF Positive
TCS,Mar-20,,23401.0,8968.0,,,FCF Positive
TCS,Mar-21,,30846.0,7956.0,,,FCF Positive
TCS,Mar-22,,39211.0,738.0,,,FCF Positive
TCS,Mar-23,,41417.0,548.0,,,FCF Positive
TCS,Mar-24,,38247.0,6091.0,,,FCF Positive
TCS,TTM,,,,,,FCF Negative
TECHM,Mar 2013,2013.0,233.0,622.0,9.049905427033318,17.82708492731446,FCF Positive
TECHM,Mar 2014,2014.0,1305.0,291.0,1.5477076906712053,42.619203135205744,FCF Positive
TECHM,Mar 2015,2015.0,583.0,1865.0,8.24455152292118,21.925535915757806,FCF Positive
TECHM,Mar 2016,2016.0,1684.0,1453.0,5.484260587302785,55.63263957713909,FCF Positive
TECHM,Mar 2017,2017.0,1178.0,2893.0,9.927593425071207,41.31883549631708,FCF Positive
TECHM,Mar 2018,2018.0,235.0,3319.0,10.785428784973842,6.207078711040676,FCF Positive
TECHM,Mar 2019,2019.0,2328.0,2104.0,6.056070462264694,54.278386570296114,FCF Positive
TECHM,Mar 2020,2020.0,3277.0,1081.0,2.9320820223500053,84.09032589171157,FCF Positive
TECHM,Mar 2021,2021.0,2661.0,5433.0,14.352133139611675,61.1302549965541,FCF Positive
TECHM,Mar 2022,2022.0,4805.0,480.0,1.075124311248488,85.34635879218473,FCF Positive
TECHM,Mar 2023,2023.0,5346.0,226.0,0.4240945768436855,110.06794317479927,FCF Positive
TECHM,Mar 2024,2024.0,5058.0,1318.0,2.5348103700284637,211.0137672090113,FCF Positive
TECHM,Sep 2024,2024.0,,,,,FCF Negative
TECHM,TTM,,,,,,FCF Negative
TITAN,Mar 2013,2013.0,411.0,142.0,1.402746221475847,56.68965517241379,FCF Positive
TITAN,Mar 2014,2014.0,-826.0,271.0,2.4800951770842867,-112.38095238095238,FCF Negative
TITAN,Mar 2015,2015.0,385.0,118.0,0.9905145639217662,47.181372549019606,FCF Positive
TITAN,Mar 2016,2016.0,417.0,159.0,1.4100744945015964,61.77777777777778,FCF Positive
TITAN,Mar 2017,2017.0,759.0,953.0,7.186486690294849,108.89526542324246,FCF Positive
TITAN,Mar 2018,2018.0,-149.0,98.0,0.607940446650124,-13.520871143375683,FCF Negative
TITAN,Mar 2019,2019.0,446.0,797.0,4.029526265230801,32.10943124550036,FCF Positive
TITAN,Mar 2020,2020.0,-583.0,235.0,1.116283488504655,-39.0488948425988,FCF Negative
TITAN,Mar 2021,2021.0,1340.0,2799.0,12.931990389946405,137.5770020533881,FCF Positive
TITAN,Mar 2022,2022.0,-1889.0,1165.0,4.04527934997743,-85.9417652411283,FCF Negative
TITAN,Mar 2023,2023.0,-444.0,1814.0,4.470733210104744,-13.56139279169212,FCF Negative
TITAN,Mar 2024,2024.0,1506.0,189.0,0.36997885835095135,43.077803203661325,FCF Positive
TITAN,Sep 2024,2024.0,,,,,FCF Negative
TITAN,TTM,,,,,,FCF Negative
TORNTPHARM,Mar 2013,2013.0,-94.0,247.0,7.7115204495785195,-21.60919540229885,FCF Negative
TORNTPHARM,Mar 2014,2014.0,181.0,418.0,10.019175455417066,27.259036144578314,FCF Positive
TORNTPHARM,Mar 2015,2015.0,-1303.0,2113.0,45.57808455565142,-173.50199733688416,FCF Negative
TORNTPHARM,Mar 2016,2016.0,1873.0,869.0,12.995364139374907,108.07847663012117,FCF Positive
TORNTPHARM,Mar 2017,2017.0,211.0,798.0,13.720770288858322,22.591006423982872,FCF Positive
TORNTPHARM,Mar 2018,2018.0,-3783.0,4677.0,78.60504201680672,-557.9646017699115,FCF Negative
TORNTPHARM,Mar 2019,2019.0,1552.0,246.0,3.2060471784178284,355.9633027522936,FCF Positive
TORNTPHARM,Mar 2020,2020.0,1164.0,229.0,2.884494268799597,113.56097560975608,FCF Positive
TORNTPHARM,Mar 2021,2021.0,1561.0,444.0,5.546533416614616,124.68051118210863,FCF Positive
TORNTPHARM,Mar 2022,2022.0,1607.0,196.0,2.30371415138693,206.8211068211068,FCF Positive
TORNTPHARM,Mar 2023,2023.0,33.0,2335.0,24.272349272349274,2.6506024096385543,FCF Positive
TORNTPHARM,Mar 2024,2024.0,3106.0,160.0,1.4914243102162565,187.56038647342993,FCF Positive
TORNTPHARM,Sep 2024,2024.0,,,,,FCF Negative
TORNTPHARM,TTM,,,,,,FCF Negative
TRENT,Mar 2013,2013.0,-245.0,276.0,12.94559099437148,907.4074074074074,FCF Negative
TRENT,Mar 2014,2014.0,-94.0,48.0,2.0574367766823833,494.7368421052632,FCF Negative
TRENT,Mar 2015,2015.0,-316.0,306.0,13.39754816112084,-244.9612403100775,FCF Negative
TRENT,Mar 2016,2016.0,11.0,98.0,5.812574139976276,20.0,FCF Positive
TRENT,Mar 2017,2017.0,58.0,44.0,2.4282560706401766,68.23529411764706,FCF Positive
TRENT,Mar 2018,2018.0,73.0,4.0,0.18544274455261936,83.9080459770115,FCF Positive
TRENT,Mar 2019,2019.0,-16.0,37.0,1.4068441064638784,-16.842105263157894,FCF Negative
TRENT,Mar 2020,2020.0,-448.0,809.0,23.207114170969593,-422.64150943396226,FCF Negative
TRENT,Mar 2021,2021.0,267.0,18.0,0.6941766293868107,-147.51381215469613,FCF Positive
TRENT,Mar 2022,2022.0,2.0,56.0,1.2449977767896843,5.714285714285714,FCF Positive
TRENT,Mar 2023,2023.0,492.0,103.0,1.2496966755641834,124.8730964467005,FCF Positive
TRENT,Mar 2024,2024.0,841.0,508.0,4.105050505050505,56.939742721733246,FCF Positive
TRENT,Sep 2024,2024.0,,,,,FCF Negative
TRENT,TTM,,,,,,FCF Negative
TVSMOTOR,Mar 2013,2013.0,344.0,120.0,1.5978695073235687,173.73737373737376,FCF Positive
TVSMOTOR,Mar 2014,2014.0,235.0,235.0,2.8029580152671754,125.66844919786095,FCF Positive
TVSMOTOR,Mar 2015,2015.0,-332.0,415.0,4.046411856474259,-101.21951219512195,FCF Negative
TVSMOTOR,Mar 2016,2016.0,331.0,605.0,5.317746330315549,77.15617715617715,FCF Positive
TVSMOTOR,Mar 2017,2017.0,-20.0,709.0,5.688838963331461,-3.9292730844793713,FCF Negative
TVSMOTOR,Mar 2018,2018.0,-741.0,1095.0,6.7013463892288865,-111.42857142857143,FCF Negative
TVSMOTOR,Mar 2019,2019.0,-2022.0,1104.0,5.476190476190476,-278.8965517241379,FCF Negative
TVSMOTOR,Mar 2020,2020.0,-717.0,1090.0,5.782800148548994,-110.81916537867077,FCF Negative
TVSMOTOR,Mar 2021,2021.0,269.0,882.0,4.541475722156429,44.243421052631575,FCF Positive
TVSMOTOR,Mar 2022,2022.0,-3046.0,1471.0,6.039827550810921,-416.68946648426817,FCF Negative
TVSMOTOR,Mar 2023,2023.0,-5713.0,1308.0,4.090823794332896,-436.44003055767763,FCF Negative
TVSMOTOR,Mar 2024,2024.0,-2254.0,1001.0,2.557159279601482,-126.70039347948286,FCF Negative
TVSMOTOR,Sep 2024,2024.0,,,,,FCF Negative
TVSMOTOR,TTM,,,,,,FCF Negative
